OK,9,fmt/4,"Graphics Interchange Format","GIF 1989a",79280,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/70_gif_vzorek.GIF","image/gif","signature"
OK,10,fmt/43,"JPEG File Interchange Format","JFIF 1.01",67500,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/69_jpg_vzorek.JPG","image/jpeg","signature"
OK,20,fmt/355,"Rich Text Format","RTF 1.9",180470,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/6_rtf_vzorek.rtf","application/rtf","signature"
OK,49,fmt/40,"Microsoft Word Document","Microsoft Word for Windows 97 - 2002",480256,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/5_doc_vzorek.doc","application/msword","container"
OK,49,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",480256,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/5_doc_vzorek.doc","application/vnd.ms-excel","container"
OK,10,fmt/116,"Windows Bitmap","Windows Bitmap 3.0",3932214,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/65_bmp_vzorek.bmp","image/bmp","signature"
OK,20,fmt/43,"JPEG File Interchange Format","JFIF 1.01",250389,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/72_jpg_vzorek.JPG","image/jpeg","signature"
OK,19,fmt/278,"Internet Message Format","External",1249599,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/76_eml_vzorek.eml","message/rfc822","extension"
OK,20,fmt/18,"Acrobat PDF 1.4 - Portable Document Format","PDF 1.4",735925,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/14_pdf_vzorek.pdf","application/pdf","signature"
OK,10,fmt/126,"Microsoft Powerpoint Presentation","Powerpoint 97-2002",107520,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/45_ppt_vzorek.ppt","application/vnd.ms-powerpoint","signature"
OK,9,fmt/189,"Microsoft Office Open XML","Microsoft Office Open XML",15453,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/35_xlsx_vzorek.xlsx","None","signature"
OK,20,fmt/40,"Microsoft Word Document","Microsoft Word for Windows 97 - 2002",20397056,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/31_xls_vzorek.xls","application/msword","signature"
OK,10,x-fmt/392,"JP2 (JPEG 2000 part 1)","JPEG2000",400759,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/67_jp2_vzorek.jp2","image/jp2","signature"
OK,49,fmt/292,"OpenDocument Presentation","ODF 1.1 presentation (without version number)",1202483,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/49_odp_vzorek.odp","application/vnd.oasis.opendocument.presentation","signature"
OK,10,fmt/291,"OpenDocument Text","ODF 1.2 text",23056,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/12_odt_vzorek.odt","application/vnd.oasis.opendocument.text","signature"
OK,9,fmt/293,"OpenDocument Presentation","ODF 1.2 presentation",33364,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/44_odp_vzorek.odp","application/vnd.oasis.opendocument.presentation","signature"
OK,129,fmt/40,"Microsoft Word Document","Microsoft Word for Windows 97 - 2002",5012992,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/17_doc_vzorek.doc","application/msword","container"
OK,129,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",5012992,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/17_doc_vzorek.doc","application/vnd.ms-excel","container"
OK,10,x-fmt/392,"JP2 (JPEG 2000 part 1)","JPEG2000",57620,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/59_jp2_vzorek.jp2","image/jp2","signature"
OK,20,fmt/18,"Acrobat PDF 1.4 - Portable Document Format","PDF 1.4",2917700,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/16_pdf_vzorek.pdf","application/pdf","signature"
OK,40,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",444928,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/36_xls_vzorek.xls","application/vnd.ms-excel","container"
